ID,DIV,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234
1,9,0.001282051,0.000534188,0.001282051,0.001388889,0.001068376,0.000534188,0.001175214,0.003418803,0.003632479,0.00534188,0.003098291,0.003952991,0.006410256,0.011324786,0.013354701,0.008547009,0.004166667,0.005876068,0.006410256,0.018162393,0.012713675,0.00758547,0.009722222,0.011111111,0.008333333,0.011111111,0.013568376,0.01474359,0.02008547,0.02275641,0.016132479,0.018162393,0.01965812,0.025213675,0.03215812,0.034935897,0.038354701,0.036645299,0.041559829,0.037393162,0.040064103,0.042307692,0.041987179,0.045299145,0.045833333,0.052564103,0.066346154,0.062713675,0.058226496,0.058974359,0.050320513,0.043055556,0.036111111,0.038461538,0.038247863,0.03707265,0.032905983,0.03707265,0.034722222,0.029807692,0.023824786,0.024252137,0.025747863,0.024893162,0.021260684,0.021367521,0.017628205,0.023183761,0.018696581,0.020405983,0.021260684,0.020299145,0.016559829,0.014316239,0.014209402,0.016132479,0.016666667,0.014850427,0.014850427,0.013461538,0.015811966,0.013568376,0.016987179,0.014529915,0.013782051,0.013034188,0.013141026,0.009615385,0.01292735,0.013247863,0.01474359,0.016559829,0.014850427,0.014102564,0.013995726,0.012713675,0.015491453,0.015277778,0.022970085,0.018482906,0.016987179,0.015918803,0.017948718,0.017628205,0.016239316,0.019123932,0.024145299,0.025,0.048611111,0.074358974,0.055555556,0.04017094,0.033440171,0.030448718,0.026495726,0.025961538,0.026602564,0.023290598,0.028205128,0.027564103,0.041239316,0.036538462,0.031837607,0.026495726,0.026709402,0.021581197,0.020619658,0.024786325,0.026388889,0.026602564,0.023824786,0.027029915,0.022970085,0.026282051,0.026923077,0.029380342,0.023290598,0.02232906,0.021047009,0.022222222,0.018055556,0.021581197,0.020512821,0.023397436,0.022970085,0.020619658,0.019551282,0.021367521,0.019017094,0.020192308,0.019978632,0.023290598,0.024358974,0.023076923,0.023931624,0.027777778,0.040918803,0.051175214,0.056837607,0.044551282,0.038568376,0.039850427,0.038141026,0.043055556,0.040918803,0.036965812,0.038675214,0.039209402,0.041987179,0.053739316,0.050747863,0.049038462,0.042628205,0.045405983,0.039957265,0.038141026,0.034935897,0.036858974,0.030021368,0.033547009,0.03525641,0.039636752,0.033119658,0.034722222,0.033547009,0.028952991,0.030982906,0.025961538,0.022970085,0.026495726,0.023076923,0.019017094,0.016559829,0.018269231,0.021794872,0.020299145,0.019551282,0.016666667,0.018482906,0.019337607,0.016239316,0.015384615,0.014423077,0.011004274,0.013247863,0.01207265,0.008653846,0.00982906,0.008440171,0.007905983,0.008547009,0.007692308,0.006410256,0.005555556,0.005982906,0.006196581,0.005769231,0.004059829,0.002884615,0.002884615,0.004273504,0.004059829,0.003098291,0.001816239,0.001602564,0.002777778,0.002457265,0.001709402,0.000961538,0.000213675,0.000106838,0.000534188,0.00042735,0.000106838
2,4,0.000721154,0.000480769,0.000240385,0.000721154,0.000480769,0.000961539,0.001442308,0.004567308,0.005769231,0.001682692,0.004326923,0.004086539,0.003605769,0.00625,0.008653846,0.006490385,0.007211539,0.009134616,0.011057692,0.014903846,0.021875,0.025721154,0.014903846,0.016586539,0.015865385,0.021394231,0.025480769,0.017548077,0.016826923,0.016105769,0.01875,0.016826923,0.025961539,0.038461539,0.045432692,0.046153846,0.043269231,0.035096154,0.038942308,0.028605769,0.033173077,0.035336539,0.03125,0.039903846,0.041586539,0.037259616,0.029807692,0.035336539,0.036057692,0.0375,0.043028846,0.042548077,0.036778846,0.040384616,0.037980769,0.036298077,0.031009616,0.025480769,0.030769231,0.028846154,0.028365385,0.033653846,0.030288462,0.025961539,0.019951923,0.025240385,0.022115385,0.017067308,0.01875,0.014423077,0.015144231,0.013221154,0.011778846,0.013701923,0.019951923,0.011057692,0.017548077,0.012019231,0.0125,0.013701923,0.014423077,0.014903846,0.016826923,0.014423077,0.012259616,0.013461539,0.015144231,0.013461539,0.010096154,0.014663462,0.010336539,0.0125,0.013221154,0.012259616,0.010817308,0.016826923,0.011538462,0.016346154,0.015144231,0.018990385,0.01875,0.015384616,0.015384616,0.014182692,0.013942308,0.01875,0.019711539,0.020913462,0.021634616,0.031730769,0.020913462,0.018028846,0.017307692,0.021634616,0.021634616,0.020913462,0.015384616,0.025,0.022596154,0.023557692,0.015384616,0.018990385,0.016586539,0.017067308,0.021394231,0.023317308,0.019230769,0.019951923,0.013942308,0.022355769,0.017307692,0.023798077,0.014423077,0.014903846,0.016826923,0.015625,0.015625,0.020192308,0.01875,0.013461539,0.018990385,0.020913462,0.021394231,0.015384616,0.021634616,0.023557692,0.021634616,0.021153846,0.023317308,0.027403846,0.026682692,0.026682692,0.027403846,0.032451923,0.028846154,0.023798077,0.035096154,0.043990385,0.038701923,0.038221154,0.034134616,0.034855769,0.037259616,0.045913462,0.047355769,0.035096154,0.035576923,0.040625,0.039182692,0.042307692,0.038221154,0.045192308,0.038942308,0.041826923,0.040144231,0.033894231,0.030769231,0.024759616,0.030528846,0.025240385,0.021875,0.025721154,0.027403846,0.027644231,0.024038462,0.016105769,0.021394231,0.017548077,0.015625,0.013701923,0.012980769,0.012980769,0.012740385,0.012019231,0.009855769,0.012259616,0.006730769,0.011298077,0.012019231,0.010576923,0.00625,0.007932692,0.006971154,0.007211539,0.00625,0.006490385,0.006490385,0.005528846,0.005528846,0.003125,0.003365385,0.003125,0.001682692,0.004567308,0.002884616,0.002884616,0.001923077,0.003605769,0.002644231,0.001923077,0.001923077,0.001201923,0.001682692,0.001442308,0.002163462,0,0.001923077,0.001201923,0.000240385,0.000240385,0.000480769,0.000240385,0.000240385,0.000480769
3,12,0,0.000240385,0,8.01E-05,0,0,0,0.000240385,0.000160256,0.000240385,0.000160256,0,0.000160256,0,0.000400641,0.000240385,0.000400641,0.000320513,0.001522436,0.007932692,0.002403846,0.002003205,0.001682692,0.001442308,0.002163462,0.002323718,0.003044872,0.002644231,0.003685897,0.004407051,0.005128205,0.006570513,0.010817308,0.013782051,0.011538462,0.012900641,0.014903846,0.016346154,0.011939103,0.015384615,0.019391026,0.018028846,0.019230769,0.019951923,0.021394231,0.026682692,0.031330128,0.026442308,0.026522436,0.02588141,0.02099359,0.019551282,0.020592949,0.015224359,0.013301282,0.011298077,0.011378205,0.010576923,0.011217949,0.011137821,0.01073718,0.01161859,0.009935897,0.010897436,0.009855769,0.009455128,0.007932692,0.008333333,0.007932692,0.008974359,0.007932692,0.007772436,0.009054487,0.006089744,0.006009615,0.006330128,0.008333333,0.005528846,0.006650641,0.007532051,0.006570513,0.006570513,0.006730769,0.005929487,0.006730769,0.006330128,0.008173077,0.006169872,0.006490385,0.007291667,0.00761218,0.00713141,0.007371795,0.00713141,0.006490385,0.00849359,0.007451923,0.008173077,0.008733974,0.006490385,0.007291667,0.008894231,0.007932692,0.008814103,0.009855769,0.009775641,0.008173077,0.009214744,0.008413462,0.009535256,0.009134615,0.010817308,0.010416667,0.013541667,0.009775641,0.012339744,0.011458333,0.013141026,0.014583333,0.015064103,0.020352564,0.027724359,0.024679487,0.021794872,0.018589744,0.017147436,0.01386218,0.01786859,0.014663462,0.01161859,0.010016026,0.011698718,0.014903846,0.014903846,0.013541667,0.011858974,0.011057692,0.012179487,0.009935897,0.00849359,0.008653846,0.008413462,0.007852564,0.008573718,0.007692308,0.011217949,0.009375,0.010336539,0.008653846,0.009855769,0.009935897,0.010416667,0.008894231,0.007852564,0.007772436,0.007371795,0.009695513,0.015144231,0.014663462,0.014823718,0.014102564,0.016586539,0.014262821,0.01650641,0.018429487,0.017788462,0.017067308,0.017788462,0.016826923,0.018910256,0.018269231,0.019711539,0.018028846,0.014903846,0.013942308,0.014262821,0.012339744,0.011217949,0.011378205,0.011538462,0.012660256,0.017147436,0.011458333,0.009535256,0.009535256,0.009695513,0.009615385,0.008333333,0.007852564,0.007051282,0.006490385,0.005448718,0.007051282,0.006410256,0.005689103,0.003846154,0.006730769,0.004567308,0.004807692,0.004166667,0.00400641,0.003044872,0.002403846,0.003044872,0.004326923,0.006810897,0.007211539,0.008092949,0.004967949,0.003445513,0.003926282,0.007371795,0.002724359,0.001201923,0.001602564,0.001522436,0.001842949,0.001842949,0.001201923,0.002323718,0.00088141,0.00088141,0.001602564,0.001121795,0.001442308,0.00088141,0.001041667,0.001602564,0.00088141,0.000320513,0.000320513,0.000320513,0.000240385,0
4,5,0.000384615,0.000384615,0,0.000384615,0.001923077,0.004807692,0.001923077,0.001153846,0.001153846,0.001923077,0.000961538,0.003076923,0.002307692,0.003846154,0.003653846,0.004038462,0.009230769,0.006346154,0.005576923,0.008461538,0.005769231,0.006153846,0.013461538,0.015961538,0.009423077,0.006346154,0.009807692,0.011730769,0.014038462,0.018846154,0.019038462,0.015,0.010384615,0.010192308,0.0125,0.013846154,0.013846154,0.017692308,0.021346154,0.029615385,0.022884615,0.027884615,0.026346154,0.023846154,0.029615385,0.034615385,0.019423077,0.024615385,0.029038462,0.0225,0.020961538,0.036923077,0.033846154,0.025576923,0.024807692,0.0225,0.021346154,0.016153846,0.015192308,0.011923077,0.013461538,0.014230769,0.011538462,0.013653846,0.011923077,0.010192308,0.01,0.009615385,0.012307692,0.007692308,0.009615385,0.010769231,0.010961538,0.009807692,0.008461538,0.009038462,0.010384615,0.009038462,0.009807692,0.007115385,0.010769231,0.011730769,0.009423077,0.009423077,0.009230769,0.007115385,0.007307692,0.006346154,0.008846154,0.0075,0.007884615,0.007884615,0.009807692,0.009423077,0.008846154,0.01,0.010576923,0.009615385,0.009423077,0.011153846,0.010192308,0.017115385,0.013076923,0.011153846,0.014230769,0.012692308,0.015769231,0.0125,0.027884615,0.028269231,0.025384615,0.020192308,0.021923077,0.021538462,0.019038462,0.0175,0.020961538,0.018461538,0.017692308,0.018076923,0.020576923,0.028653846,0.021730769,0.022307692,0.022307692,0.016346154,0.016153846,0.014615385,0.015576923,0.025,0.018461538,0.011153846,0.015192308,0.014615385,0.017307692,0.011153846,0.012307692,0.012115385,0.012115385,0.010384615,0.013846154,0.014038462,0.012884615,0.0125,0.012307692,0.016730769,0.0175,0.022115385,0.020576923,0.023076923,0.019230769,0.022884615,0.019615385,0.024423077,0.020961538,0.022692308,0.033269231,0.057307692,0.053076923,0.04,0.036730769,0.03,0.042307692,0.049038462,0.038269231,0.034038462,0.042115385,0.035,0.046923077,0.060384615,0.044615385,0.031153846,0.026153846,0.024807692,0.021923077,0.021153846,0.021538462,0.020961538,0.020384615,0.020384615,0.017115385,0.022307692,0.017692308,0.016730769,0.015961538,0.014038462,0.013846154,0.013076923,0.015,0.015384615,0.010769231,0.012692308,0.013076923,0.012115385,0.011923077,0.010576923,0.011153846,0.008846154,0.006923077,0.007884615,0.007307692,0.005192308,0.004615385,0.005384615,0.005576923,0.005192308,0.006153846,0.004807692,0.008461538,0.0075,0.005384615,0.005192308,0.003269231,0.005192308,0.005576923,0.003461538,0.002307692,0.001923077,0.002115385,0.002692308,0.002884615,0.001346154,0.001538462,0.0025,0.003653846,0.001923077,0.002692308,0.001730769,0,0.000769231,0.000961538,0.000961538,0.000769231,0.000961538
5,4,0.000240385,0,0.000240385,0,0,0,0.000480769,0.000480769,0.001923077,0.002403846,0.002644231,0.004326923,0.011538462,0.00625,0.003125,0.002403846,0.004807692,0.002884616,0.005048077,0.013701923,0.01875,0.013701923,0.016346154,0.017067308,0.010096154,0.014423077,0.010336539,0.005528846,0.003605769,0.009615385,0.008894231,0.013461539,0.015625,0.019711539,0.017788462,0.026682692,0.030528846,0.039182692,0.029326923,0.029807692,0.034615385,0.033894231,0.034615385,0.060096154,0.048798077,0.038221154,0.036298077,0.032451923,0.023798077,0.022355769,0.020432692,0.019471154,0.017307692,0.018269231,0.016586539,0.017307692,0.010817308,0.016586539,0.015144231,0.016346154,0.015144231,0.012980769,0.017067308,0.014663462,0.012259616,0.010336539,0.010336539,0.013942308,0.014903846,0.016105769,0.0125,0.0125,0.010576923,0.012980769,0.010817308,0.013221154,0.012740385,0.011538462,0.010576923,0.011538462,0.013221154,0.013701923,0.014423077,0.014903846,0.012740385,0.014903846,0.0125,0.011778846,0.013701923,0.01875,0.017548077,0.015625,0.013461539,0.0125,0.016826923,0.010336539,0.010336539,0.017067308,0.019711539,0.015625,0.014903846,0.013942308,0.017548077,0.018028846,0.010096154,0.018028846,0.018509616,0.017548077,0.027644231,0.037740385,0.029567308,0.029326923,0.024519231,0.025,0.023317308,0.018990385,0.015625,0.017788462,0.019711539,0.015625,0.01875,0.018990385,0.021394231,0.016826923,0.017788462,0.016105769,0.016105769,0.016586539,0.015144231,0.015865385,0.01875,0.01875,0.030288462,0.025,0.020432692,0.015865385,0.013942308,0.018028846,0.014663462,0.014663462,0.018269231,0.013942308,0.013461539,0.017067308,0.017548077,0.020432692,0.017307692,0.024038462,0.020432692,0.018269231,0.035336539,0.042067308,0.036538462,0.034615385,0.032932692,0.031971154,0.048798077,0.085336539,0.075480769,0.051923077,0.038942308,0.043028846,0.037259616,0.042548077,0.037980769,0.038942308,0.041105769,0.042788462,0.039663462,0.038942308,0.039182692,0.037980769,0.032932692,0.028125,0.028125,0.030769231,0.030528846,0.019711539,0.024278846,0.023798077,0.024519231,0.031730769,0.026442308,0.023557692,0.016826923,0.016346154,0.016826923,0.01875,0.017067308,0.012259616,0.009615385,0.013701923,0.0125,0.009375,0.015625,0.012019231,0.008894231,0.011538462,0.010336539,0.010096154,0.010096154,0.005288462,0.008173077,0.007451923,0.006490385,0.00625,0.003605769,0.006490385,0.005769231,0.004807692,0.005288462,0.004567308,0.003605769,0.006490385,0.005528846,0.009855769,0.007692308,0.005769231,0.002884616,0.001442308,0.004326923,0.003365385,0.003125,0.002403846,0.001923077,0.001682692,0.001682692,0.000961539,0,0,0.000240385,0.000480769,0.000721154,0
6,5,0.002307692,0.000576923,0.000192308,0,0,0,0.000192308,0.001346154,0.001923077,0.004230769,0.002692308,0.002307692,0.003461538,0.002307692,0.003076923,0.004615385,0.005769231,0.006538462,0.011538462,0.013269231,0.014230769,0.014423077,0.014230769,0.013076923,0.021923077,0.021153846,0.015384615,0.012307692,0.015,0.015961538,0.016346154,0.025576923,0.025576923,0.030192308,0.041730769,0.046346154,0.062692308,0.076730769,0.060576923,0.048076923,0.047307692,0.037884615,0.0475,0.051730769,0.044807692,0.043653846,0.060576923,0.051538462,0.060576923,0.070769231,0.053269231,0.0425,0.033269231,0.035769231,0.026538462,0.024230769,0.023846154,0.021923077,0.020384615,0.016923077,0.018846154,0.02,0.017115385,0.017307692,0.017692308,0.017692308,0.014038462,0.018461538,0.016923077,0.016153846,0.017884615,0.0225,0.019038462,0.017115385,0.018846154,0.014615385,0.017307692,0.019230769,0.015576923,0.017884615,0.015576923,0.013653846,0.012884615,0.011153846,0.0125,0.010769231,0.015961538,0.015192308,0.012884615,0.013461538,0.013076923,0.016153846,0.0175,0.012884615,0.013269231,0.016153846,0.014807692,0.02,0.014038462,0.015192308,0.015,0.017307692,0.015,0.015576923,0.017692308,0.0175,0.020961538,0.032115385,0.041538462,0.029038462,0.027884615,0.035769231,0.023461538,0.023269231,0.020192308,0.021923077,0.024423077,0.021730769,0.019230769,0.015384615,0.020769231,0.028269231,0.025576923,0.024807692,0.021538462,0.019230769,0.018653846,0.0175,0.021730769,0.018461538,0.019230769,0.019615385,0.0175,0.016923077,0.021730769,0.0225,0.018269231,0.017307692,0.019038462,0.0225,0.016538462,0.019615385,0.021153846,0.014423077,0.015576923,0.021153846,0.024807692,0.027115385,0.027307692,0.025576923,0.024423077,0.031923077,0.024230769,0.023269231,0.020576923,0.023846154,0.044807692,0.055384615,0.050769231,0.05,0.048653846,0.043846154,0.038269231,0.049038462,0.052115385,0.045769231,0.039807692,0.038461538,0.045384615,0.052307692,0.041923077,0.043076923,0.038846154,0.033076923,0.037115385,0.035769231,0.035769231,0.042307692,0.034615385,0.034230769,0.032884615,0.030961538,0.030769231,0.027307692,0.028653846,0.021346154,0.020192308,0.021153846,0.020961538,0.0225,0.021153846,0.013269231,0.016153846,0.015,0.010384615,0.013461538,0.015,0.009230769,0.014423077,0.026538462,0.017307692,0.011730769,0.015961538,0.013653846,0.014230769,0.007692308,0.009807692,0.006730769,0.007307692,0.007884615,0.006346154,0.005384615,0.003653846,0.005769231,0.004038462,0.004615385,0.001923077,0.0025,0.002692308,0.002692308,0.003076923,0.001538462,0.003269231,0.001153846,0.001730769,0.001730769,0.002307692,0.001730769,0.000192308,0,0.000192308,0.000769231,0.000769231,0.000769231
7,8,0,0.000120192,0.000120192,0.000240385,0,0.000120192,0.000240385,0.000721154,0.001081731,0.000721154,0.005889423,0.007692308,0.006490385,0.004326923,0.004567308,0.004086539,0.003966346,0.003966346,0.002644231,0.003485577,0.002524039,0.003846154,0.003125,0.002524039,0.003966346,0.004206731,0.006850962,0.005408654,0.005408654,0.007451923,0.009495192,0.010336539,0.009254808,0.010697115,0.013221154,0.009855769,0.0125,0.013942308,0.012860577,0.019350962,0.021033654,0.024278846,0.015985577,0.021274039,0.023076923,0.029206731,0.029086539,0.020192308,0.017067308,0.013221154,0.015264423,0.016706731,0.018028846,0.0125,0.010456731,0.0140625,0.016346154,0.014182692,0.016947115,0.018870192,0.014423077,0.014302885,0.009375,0.011298077,0.010576923,0.011298077,0.009615385,0.012259615,0.011177885,0.011057692,0.011057692,0.0109375,0.011298077,0.009134615,0.010576923,0.010456731,0.012379808,0.013822115,0.010697115,0.010096154,0.010216346,0.011538462,0.010216346,0.009615385,0.009975962,0.010096154,0.011177885,0.013221154,0.012379808,0.011899039,0.012740385,0.011418269,0.011418269,0.011418269,0.011298077,0.015504808,0.013581731,0.015504808,0.015024039,0.019110577,0.018870192,0.020072115,0.023076923,0.022836539,0.019110577,0.019350962,0.021875,0.019951923,0.023076923,0.035576923,0.031129808,0.021875,0.017427885,0.020432692,0.019230769,0.021875,0.0203125,0.017548077,0.018870192,0.020673077,0.025120192,0.031610577,0.033653846,0.034375,0.025600962,0.021033654,0.021514423,0.016346154,0.0203125,0.019471154,0.014903846,0.012620192,0.015384615,0.014423077,0.014302885,0.013341346,0.012259615,0.011538462,0.012019231,0.011298077,0.012379808,0.012259615,0.014302885,0.015985577,0.018629808,0.026682692,0.0234375,0.022355769,0.017067308,0.020432692,0.021033654,0.025721154,0.019831731,0.022355769,0.023677885,0.026442308,0.031129808,0.044711539,0.053004808,0.041947115,0.044951923,0.031971154,0.034375,0.028485577,0.028605769,0.026201923,0.0265625,0.015745192,0.018028846,0.018629808,0.019591346,0.017307692,0.016225962,0.012740385,0.015144231,0.016225962,0.015024039,0.016826923,0.014903846,0.016225962,0.014903846,0.015024039,0.015384615,0.013100962,0.012980769,0.016586539,0.013221154,0.013461539,0.012379808,0.0125,0.011177885,0.011538462,0.014543269,0.010216346,0.010817308,0.008293269,0.009134615,0.006971154,0.007091346,0.006490385,0.007331731,0.005168269,0.007932692,0.005168269,0.005048077,0.00625,0.006730769,0.005889423,0.004807692,0.004447115,0.005528846,0.005649039,0.004567308,0.003485577,0.003365385,0.004206731,0.002644231,0.003365385,0.002884615,0.002163462,0.002283654,0.002644231,0.0015625,0.002524039,0.002524039,0.002764423,0.001923077,0.001682692,0.000841346,0.000600962,0.000240385,0,0.000480769,0.000360577
8,4,0.000480769,0.000240385,0,0,0,0,0.000240385,0.000240385,0,0,0,0.000240385,0.000240385,0.000240385,0.000480769,0,0.001682692,0.000721154,0.001682692,0.006971154,0.007211539,0.004567308,0.004086539,0.004567308,0.006009616,0.004086539,0.006971154,0.006009616,0.009134616,0.007211539,0.007932692,0.012740385,0.013461539,0.012980769,0.012259616,0.011538462,0.011778846,0.013461539,0.013942308,0.009615385,0.012980769,0.013701923,0.014182692,0.018269231,0.022596154,0.027403846,0.027403846,0.033894231,0.030048077,0.032932692,0.025480769,0.018269231,0.019230769,0.022596154,0.020673077,0.028605769,0.024038462,0.025721154,0.020192308,0.018990385,0.017788462,0.015625,0.015865385,0.017307692,0.016346154,0.016826923,0.021153846,0.019951923,0.016826923,0.016826923,0.020432692,0.016346154,0.017067308,0.017548077,0.025,0.021153846,0.018028846,0.019230769,0.016826923,0.019230769,0.021153846,0.019711539,0.024759616,0.024519231,0.023557692,0.024519231,0.023317308,0.024278846,0.025,0.020192308,0.026201923,0.024759616,0.024759616,0.025721154,0.024038462,0.025,0.025480769,0.025240385,0.026682692,0.027163462,0.027163462,0.029567308,0.027884616,0.023076923,0.025240385,0.030048077,0.030769231,0.028605769,0.031971154,0.037259616,0.046153846,0.048317308,0.038942308,0.034134616,0.031730769,0.028846154,0.028846154,0.031009616,0.034375,0.040625,0.051201923,0.058173077,0.042548077,0.034615385,0.025,0.027644231,0.025480769,0.021634616,0.020673077,0.020913462,0.021634616,0.018509616,0.022115385,0.027403846,0.025721154,0.019711539,0.020432692,0.021634616,0.018028846,0.017067308,0.019230769,0.018269231,0.017067308,0.025240385,0.027403846,0.031490385,0.028365385,0.029807692,0.015865385,0.023076923,0.021634616,0.020673077,0.019711539,0.022355769,0.018509616,0.025,0.039903846,0.064182692,0.058413462,0.046875,0.043269231,0.037259616,0.039423077,0.032692308,0.035096154,0.036057692,0.028365385,0.026442308,0.031730769,0.027403846,0.026923077,0.023076923,0.022355769,0.020913462,0.023076923,0.025,0.020913462,0.018990385,0.016826923,0.016826923,0.017307692,0.020673077,0.018990385,0.018269231,0.015384616,0.014903846,0.015865385,0.015625,0.015865385,0.016346154,0.014423077,0.016346154,0.015144231,0.019230769,0.014182692,0.011538462,0.007932692,0.008413462,0.017307692,0.012259616,0.007692308,0.006009616,0.006009616,0.005288462,0.007692308,0.009855769,0.008653846,0.009375,0.006009616,0.004807692,0.006009616,0.002163462,0.004326923,0.002403846,0.002884616,0.004567308,0.002403846,0.004807692,0.002163462,0.004807692,0.001682692,0.001682692,0.002403846,0.001442308,0.003365385,0.001201923,0.002403846,0.000961539,0.000721154,0.000480769,0.000721154,0.000480769,0.000480769,0.000240385
9,8,0.000240385,0,0,0,0,0.000120192,0,0.000120192,0.000360577,0,0.000240385,0.001802885,0.002163462,0.002764423,0.002764423,0.001802885,0.001682692,0.002283654,0.001802885,0.003125,0.003365385,0.003004808,0.005168269,0.003125,0.003004808,0.003846154,0.005528846,0.0046875,0.006129808,0.006009615,0.005889423,0.008533654,0.010817308,0.012980769,0.014543269,0.014302885,0.015144231,0.018149039,0.020432692,0.021033654,0.019350962,0.024399039,0.021634615,0.020552885,0.025120192,0.023076923,0.019110577,0.020552885,0.016586539,0.013100962,0.0109375,0.012259615,0.011057692,0.010817308,0.014423077,0.010096154,0.012860577,0.010817308,0.011298077,0.008293269,0.009615385,0.012620192,0.011658654,0.011658654,0.008533654,0.008413462,0.006129808,0.007692308,0.006971154,0.006730769,0.006370192,0.006490385,0.007572115,0.006370192,0.005528846,0.007211539,0.004086539,0.008173077,0.00625,0.006009615,0.005048077,0.005649039,0.006370192,0.007331731,0.006009615,0.006610577,0.005048077,0.005889423,0.006490385,0.006490385,0.007091346,0.006490385,0.005288462,0.006490385,0.006610577,0.008052885,0.009375,0.008653846,0.009855769,0.006610577,0.007692308,0.009735577,0.007091346,0.008293269,0.009735577,0.010576923,0.011538462,0.011778846,0.018269231,0.023317308,0.019711539,0.019230769,0.014302885,0.011057692,0.010576923,0.011778846,0.011899039,0.011778846,0.009134615,0.010216346,0.012860577,0.015144231,0.010817308,0.010576923,0.010336539,0.011177885,0.008293269,0.010697115,0.0109375,0.011899039,0.017067308,0.013942308,0.008653846,0.010216346,0.009855769,0.009134615,0.009975962,0.009014423,0.011057692,0.009254808,0.010817308,0.009495192,0.009495192,0.009615385,0.0109375,0.012980769,0.0125,0.013341346,0.014903846,0.011057692,0.012860577,0.022235577,0.024519231,0.020913462,0.022836539,0.019350962,0.021754808,0.036418269,0.043269231,0.037019231,0.034975962,0.028365385,0.027524039,0.028966346,0.026322115,0.022475962,0.021875,0.020913462,0.018389423,0.019110577,0.0171875,0.015625,0.0140625,0.011057692,0.011658654,0.016105769,0.011658654,0.013221154,0.010817308,0.012139423,0.011298077,0.011778846,0.009975962,0.009735577,0.008894231,0.009855769,0.007451923,0.007692308,0.0109375,0.008533654,0.0078125,0.007451923,0.008533654,0.014182692,0.007091346,0.006490385,0.006850962,0.005889423,0.005649039,0.004447115,0.006129808,0.004567308,0.005168269,0.004927885,0.003966346,0.003485577,0.002884615,0.003605769,0.002764423,0.004086539,0.002884615,0.002764423,0.002884615,0.002644231,0.002403846,0.002764423,0.002764423,0.004326923,0.003485577,0.003485577,0.003004808,0.001802885,0.003004808,0.001923077,0.002524039,0.001923077,0.002163462,0.0015625,0.000240385,0.000240385,0.000240385,0.000360577,0.000480769,0.000240385
