Estación,Longitud,Latitud,Cluster
874,-99.14095242,19.43719787,3
875,-99.14095645,19.43721899,3
876,-99.14090305,19.43693021,3
877,-99.14141186,19.43723533,3
878,-99.14088146,19.437427,3
879,-99.17727393,19.41546419,3
880,-99.17746649,19.4157881,3
881,-99.17781242,19.41560291,3
882,-99.17780599,19.41585791,3
883,-99.1699494,19.41684012,3
884,-99.16993942,19.41687527,3
885,-99.17009792,19.41726087,3
886,-99.17021082,19.41739231,3
887,-99.16970822,19.41741421,3
888,-99.16994192,19.4172698,3
889,-99.1700474,19.41717372,3
890,-99.17014892,19.41694422,3
891,-99.16970377,19.4168364,3
892,-99.16978976,19.41683808,3
893,-99.17007284,19.41716012,3
894,-99.13697114,19.43541853,3
895,-99.13710912,19.43554883,3
896,-99.13686924,19.43500618,3
897,-99.13695853,19.43536682,3
898,-99.16499287,19.41778589,3
899,-99.16462028,19.41766498,3
900,-99.16503494,19.41815353,3
901,-99.16494072,19.41812633,3
902,-99.16474356,19.41756974,3
903,-99.16460093,19.41797644,3
904,-99.16506707,19.41785281,3
905,-99.1650212,19.4178577,3
906,-99.16486428,19.41757299,3
907,-99.16495261,19.4179148,3
908,-99.16481446,19.41793129,3
909,-99.17380649,19.41553932,3
910,-99.17375121,19.41607531,3
911,-99.17387281,19.41564088,3
912,-99.17078319,19.41629058,3
913,-99.17095669,19.41674634,3
914,-99.17115708,19.41673708,3
915,-99.17090329,19.41684847,3
916,-99.17115885,19.41650382,3
917,-99.1710194,19.41661081,3
918,-99.17059887,19.41645054,3
919,-99.17116996,19.41675915,3
920,-99.16548726,19.4159496,3
921,-99.16598101,19.41610513,3
922,-99.16590179,19.41587472,3
923,-99.16584881,19.41610128,3
924,-99.16594747,19.41600491,3
925,-99.16585928,19.41613284,3
926,-99.16581764,19.41612542,3
927,-99.16557921,19.41627757,3
928,-99.16588972,19.41580669,3
929,-99.16556872,19.4160351,3
930,-99.16553331,19.41599889,3
931,-99.17601862,19.41523757,3
932,-99.17596748,19.4148798,3
933,-99.17636556,19.41513341,3
934,-99.17610198,19.41522189,3
935,-99.17638039,19.41498697,3
936,-99.17635586,19.41483269,3
937,-99.17593563,19.41499413,3
938,-99.17604499,19.41513447,3
939,-99.17651685,19.41525943,3
940,-99.17643546,19.41529669,3
941,-99.17611616,19.41498199,3
942,-99.16882208,19.41473037,3
943,-99.16852357,19.41470989,3
944,-99.16878469,19.41436931,3
945,-99.16883263,19.41453666,3
946,-99.16886787,19.41469298,3
947,-99.16870008,19.41490814,3
948,-99.16835554,19.4149351,3
949,-99.16883546,19.41456356,3
950,-99.16860855,19.41463031,3
951,-99.16860425,19.41454231,3
952,-99.16854825,19.4147838,3
953,-99.17428252,19.41425413,3
954,-99.17439475,19.41423758,3
955,-99.17407265,19.41418486,3
956,-99.1741258,19.41450277,3
957,-99.17406227,19.4142901,3
958,-99.17063247,19.41461516,3
959,-99.170394,19.41436809,3
960,-99.17059776,19.41474744,3
961,-99.17070593,19.41452937,3
962,-99.17037112,19.41442038,3
963,-99.17059998,19.41434342,3
964,-99.17056942,19.41438118,3
965,-99.17033902,19.41455005,3
966,-99.17085159,19.41455098,3
967,-99.17058226,19.41470058,3
968,-99.17055486,19.41466921,3
969,-99.16580209,19.41397064,3
970,-99.1660513,19.41364643,3
971,-99.16581975,19.4138357,3
972,-99.165967,19.41358416,3
973,-99.16581806,19.41401603,3
974,-99.16603474,19.4136197,3
975,-99.16594026,19.41382199,3
976,-99.16601148,19.41353357,3
977,-99.16582037,19.41375516,3
978,-99.16591221,19.41383127,3
979,-99.1662819,19.41399815,3
980,-99.13903825,19.43714408,3
981,-99.13891783,19.43697393,3
982,-99.1392511,19.43676952,3
983,-99.13871581,19.43730405,3
984,-99.138711,19.43721116,3
985,-99.17748226,19.41255234,3
986,-99.17783443,19.41228924,3
987,-99.17769146,19.41224738,3
988,-99.17791705,19.41246698,3
989,-99.17748673,19.41231734,3
990,-99.17795822,19.41211053,3
991,-99.17798076,19.41217419,3
992,-99.17775932,19.41204738,3
993,-99.17490633,19.41297364,3
994,-99.17500064,19.41271886,3
995,-99.17479124,19.4127415,3
996,-99.17521355,19.41270056,3
997,-99.17509984,19.41260996,3
998,-99.17526912,19.41248303,3
999,-99.17525355,19.41244637,3
1000,-99.17293374,19.41231676,3
1001,-99.17304483,19.4124217,3
1002,-99.17299726,19.41232805,3
1003,-99.17293007,19.41254656,3
1004,-99.17333567,19.41273504,3
1005,-99.17304729,19.4125331,3
1006,-99.17307805,19.4122638,3
1007,-99.17318163,19.41266921,3
1008,-99.17295063,19.41234095,3
1009,-99.16706967,19.41174384,3
1010,-99.16726157,19.41178268,3
1011,-99.16744868,19.41171717,3
1012,-99.16731308,19.41173811,3
1013,-99.167294,19.41178339,3
1014,-99.16735507,19.41170411,3
1015,-99.16857515,19.41228005,3
1016,-99.16852843,19.41217339,3
1017,-99.16892865,19.41208774,3
1018,-99.16896793,19.41210893,3
1019,-99.16911148,19.41235622,3
1020,-99.16883741,19.41220949,3
1021,-99.16875687,19.41228901,3
1022,-99.16900772,19.41221084,3
1023,-99.16905124,19.41216999,3
1024,-99.16856973,19.41237122,3
1025,-99.16879116,19.41243404,3
1026,-99.17031612,19.41217834,3
1027,-99.17070543,19.41215577,3
1028,-99.17072111,19.41257686,3
1029,-99.17056769,19.41240811,3
1030,-99.17072848,19.41225979,3
1031,-99.17059392,19.41241489,3
1032,-99.17053784,19.41226544,3
1033,-99.17058468,19.41261943,3
1034,-99.17032581,19.41251104,3
1035,-99.17016506,19.41228416,3
1036,-99.17022204,19.41229789,3
1037,-99.17854146,19.41087205,3
1038,-99.17893298,19.41103903,3
1039,-99.17893079,19.4106803,3
1040,-99.1789003,19.41100016,3
1041,-99.17880968,19.41084481,3
1042,-99.17880597,19.41103257,3
1043,-99.1785204,19.41084486,3
1044,-99.17836534,19.41084552,3
1045,-99.17454871,19.41125071,3
1046,-99.17449293,19.41094989,3
1047,-99.17492997,19.41117536,3
1048,-99.17481638,19.41108618,3
1049,-99.17488542,19.41124524,3
1050,-99.17480406,19.41113151,3
1051,-99.17475045,19.41119338,3
1052,-99.17488782,19.41093617,3
1053,-99.1747891,19.41129299,3
1054,-99.17499432,19.4111541,3
1055,-99.17457718,19.41116999,3
1056,-99.17200457,19.41101921,3
1057,-99.17203415,19.41107188,3
1058,-99.17166119,19.4112962,3
1059,-99.17188048,19.4110893,3
1060,-99.17205145,19.41128816,3
1061,-99.17180128,19.41137221,3
1062,-99.17221487,19.41143097,3
1063,-99.17205385,19.41138203,3
1064,-99.17564324,19.40955965,3
1065,-99.17588682,19.40970755,3
1066,-99.17576281,19.40956169,3
1067,-99.17596463,19.40948194,3
1068,-99.16976952,19.41045813,3
1069,-99.16983905,19.41016157,3
1070,-99.16947526,19.41016979,3
1071,-99.16971953,19.41021829,3
1072,-99.16944107,19.4106083,3
1073,-99.16968568,19.41038496,3
1074,-99.17751744,19.40747722,3
1075,-99.17766179,19.40764379,3
1076,-99.17714603,19.40741062,3
1077,-99.17717254,19.40782462,3
1078,-99.17670149,19.40854873,3
1079,-99.17672647,19.40818882,3
1080,-99.17618223,19.4085626,3
1081,-99.17648624,19.40856611,3
1082,-99.17653179,19.40853577,3
1083,-99.17645382,19.4084841,3
1084,-99.17633283,19.40812666,3
1085,-99.1767126,19.40865896,3
1086,-99.17621806,19.40823301,3
1087,-99.17638036,19.40842535,3
1088,-99.17659434,19.40829395,3
1089,-99.17352919,19.40824144,3
1090,-99.17365835,19.40834399,3
1091,-99.17363008,19.40849088,3
1092,-99.17372329,19.40852194,3
1093,-99.17372747,19.40839581,3
1094,-99.17371669,19.40832953,3
1095,-99.17376923,19.40835339,3
1096,-99.17370296,19.40845521,3
1097,-99.17136611,19.40793012,3
1098,-99.17149218,19.40797611,3
1099,-99.17110448,19.40795098,3
1100,-99.17130093,19.40811668,3
1101,-99.17146569,19.40805973,3
1102,-99.17144693,19.40805281,3
1103,-99.17096883,19.40807604,3
1104,-99.17093939,19.4084019,3
1105,-99.1711765,19.40834442,3
1106,-99.17131782,19.40806019,3
1107,-99.17115106,19.40809172,3
1108,-99.16773088,19.40866655,3
1109,-99.16731127,19.40867377,3
1110,-99.16749575,19.40876285,3
1111,-99.16759481,19.40875301,3
1112,-99.16738003,19.4088014,3
1113,-99.16743848,19.40878396,3
1114,-99.1675247,19.40870614,3
1115,-99.16744068,19.4087339,3
1116,-99.14274549,19.43415005,3
1117,-99.1426817,19.4340828,3
1118,-99.14294569,19.43392627,3
1119,-99.17133259,19.40726899,3
1120,-99.17147322,19.4070378,3
1121,-99.17150905,19.40744937,3
1122,-99.17146298,19.40718841,3
1123,-99.16863763,19.40819796,3
1124,-99.168745,19.40770031,3
1125,-99.16845432,19.40774926,3
1126,-99.16896603,19.40774599,3
1127,-99.16870474,19.40794598,3
1128,-99.16878312,19.40795227,3
1129,-99.16184904,19.43485063,3
1130,-99.16154322,19.43491015,3
1131,-99.16138685,19.43490031,3
1132,-99.16177998,19.43505338,3
1133,-99.15787927,19.43346798,3
1134,-99.15810497,19.43335318,3
1135,-99.15841419,19.43338445,3
1136,-99.15787739,19.4331168,3
1137,-99.15838842,19.43351056,3
1138,-99.15832199,19.43316182,3
1139,-99.13875589,19.43290272,3
1140,-99.13913341,19.43284577,3
1141,-99.13881552,19.43260312,3
1142,-99.13866672,19.43293028,3
1143,-99.13895773,19.43245786,3
1144,-99.13890931,19.43278802,3
1145,-99.13874722,19.4326469,3
1146,-99.13454839,19.43461229,3
1147,-99.13435058,19.43458792,3
1148,-99.13429739,19.43456148,3
1149,-99.13444807,19.43498757,3
1150,-99.13312898,19.43557436,3
1151,-99.13292324,19.43572223,3
1152,-99.13334098,19.43586711,3
1153,-99.13178553,19.43245257,3
1154,-99.13124811,19.43259494,3
1155,-99.13146892,19.43249056,3
1156,-99.13131245,19.43265715,3
1157,-99.1315456,19.43289037,3
1158,-99.13147192,19.43279353,3
1159,-99.131697,19.43237633,3
1160,-99.13149521,19.43258536,3
1161,-99.13685011,19.43814203,3
1162,-99.13689907,19.43815671,3
1163,-99.13649709,19.43802406,3
1164,-99.13685548,19.43822721,3
1165,-99.13676292,19.43827952,3
1166,-99.13646662,19.43836875,3
1167,-99.13058038,19.43761274,3
1168,-99.1307708,19.43765478,3
1169,-99.13056028,19.43737195,3
1170,-99.13031,19.43772948,3
1171,-99.13070188,19.437571,3
1172,-99.13035036,19.43732513,3
1173,-99.1340268,19.4375865,3
1174,-99.13419031,19.43745002,3
1175,-99.13375221,19.43734724,3
1176,-99.13399212,19.437755,3
1177,-99.13399335,19.43782471,3
1178,-99.13374395,19.43785098,3
1179,-99.13369398,19.43757239,3
1180,-99.13377181,19.43780064,3
1181,-99.13387998,19.43746598,3
1182,-99.13362276,19.43774428,3
1183,-99.13372338,19.4374906,3
1184,-99.13027588,19.43472224,3
1185,-99.12988024,19.43457422,3
1186,-99.13006268,19.43446964,3
1187,-99.13001806,19.43487308,3
1188,-99.12976317,19.434489,3
1189,-99.12990406,19.43472273,3
1190,-99.13008843,19.43448088,3
1191,-99.13288406,19.43175992,3
1192,-99.13289491,19.43135868,3
1193,-99.1329723,19.43153057,3
1194,-99.13284081,19.43182628,3
1195,-99.13253286,19.43153531,3
1196,-99.14173839,19.43137518,3
1197,-99.14130351,19.43141717,3
1198,-99.14176126,19.43138267,3
1199,-99.14169506,19.43143945,3
1200,-99.14164064,19.43128182,3
1201,-99.14180502,19.43131124,3
1202,-99.14154073,19.43146803,3
1203,-99.14157375,19.43123391,3
1204,-99.14149743,19.43151332,3
1205,-99.14137746,19.43142247,3
1206,-99.14161196,19.43155455,3
1207,-99.13165125,19.42982051,3
1208,-99.13160034,19.42993669,3
1209,-99.13163612,19.43014197,3
1210,-99.13169169,19.43026691,3
1211,-99.13190925,19.43005831,3
1212,-99.13197863,19.43026972,3
1213,-99.13192552,19.42980232,3
1214,-99.13166325,19.43027474,3
1215,-99.14752881,19.43092113,3
1216,-99.14785881,19.4314345,3
1217,-99.14781462,19.43121313,3
1218,-99.14777322,19.43101653,3
1219,-99.14749521,19.43138068,3
1220,-99.14750319,19.43130778,3
1221,-99.14760755,19.43132502,3
1222,-99.14748016,19.43117394,3
1223,-99.14779443,19.43141947,3
1224,-99.14769099,19.43138864,3
1225,-99.14763306,19.43131157,3
1226,-99.14498723,19.43057247,3
1227,-99.14494002,19.43071609,3
1228,-99.14509737,19.43102464,3
1229,-99.14485628,19.43074864,3
1230,-99.14508484,19.43102654,3
1231,-99.14525749,19.43080149,3
1232,-99.14492831,19.43082722,3
1233,-99.14529391,19.43112162,3
1234,-99.14474266,19.4309904,3
1235,-99.13319709,19.42933359,3
1236,-99.13265982,19.42963604,3
1237,-99.13316614,19.42960021,3
1238,-99.13304216,19.42927533,3
1239,-99.133041,19.42954847,3
1240,-99.13272597,19.42964967,3
1241,-99.13274922,19.42960928,3
1242,-99.13507103,19.42935585,3
1243,-99.13499029,19.42897696,3
1244,-99.13491237,19.42956432,3
1245,-99.134925,19.429237,3
1246,-99.13482902,19.42942071,3
1247,-99.1352601,19.42896855,3
1248,-99.13505243,19.42947027,3
1249,-99.13498691,19.4293264,3
1250,-99.1351862,19.42943319,3
1251,-99.13473256,19.42941606,3
1252,-99.13838192,19.42917906,3
1253,-99.13851078,19.42906259,3
1254,-99.13843435,19.42911141,3
1255,-99.13882221,19.42911252,3
1256,-99.16434804,19.4428293,3
1257,-99.1643794,19.44263839,3
1258,-99.16452186,19.44246362,3
1259,-99.16402817,19.44274573,3
1260,-99.16454009,19.44253396,3
1261,-99.16421649,19.44258538,3
1262,-99.16407453,19.44271409,3
1263,-99.16429593,19.44279716,3
1264,-99.13614822,19.42774578,3
1265,-99.1360918,19.42804852,3
1266,-99.13624601,19.42810244,3
1267,-99.13631784,19.4276762,3
1268,-99.13435254,19.42794789,3
1269,-99.13411459,19.42792537,3
1270,-99.13417845,19.42759114,3
1271,-99.13426853,19.42774389,3
1272,-99.13400984,19.42772419,3
1273,-99.13390678,19.42750864,3
1274,-99.13441007,19.42752361,3
1275,-99.13245684,19.42748963,3
1276,-99.13239776,19.42724037,3
1277,-99.13262885,19.42731276,3
1278,-99.1327108,19.42737656,3
1279,-99.13267455,19.42757712,3
1280,-99.13290037,19.42763392,3
1281,-99.13287825,19.42740704,3
1282,-99.1328924,19.42750077,3
1283,-99.14892924,19.42804951,3
1284,-99.14925043,19.42846896,3
1285,-99.14915853,19.42846399,3
1286,-99.14914116,19.42795398,3
1287,-99.14903841,19.42848188,3
1288,-99.14929122,19.42846641,3
1289,-99.14907737,19.42825672,3
1290,-99.14901703,19.4280047,3
1291,-99.14914419,19.42829005,3
1292,-99.14892386,19.42805826,3
1293,-99.14922282,19.42798557,3
1294,-99.14879848,19.42799343,3
1295,-99.14872784,19.42809946,3
1296,-99.1485549,19.42826395,3
1297,-99.14892559,19.42825808,3
1298,-99.14842421,19.42842365,3
1299,-99.14858056,19.42798793,3
1300,-99.1484059,19.42793206,3
1301,-99.14891607,19.42830905,3
1302,-99.14891895,19.42845091,3
1303,-99.14864976,19.42805533,3
1304,-99.14856904,19.42846559,3
1305,-99.13647469,19.42610085,3
1306,-99.13641006,19.42614502,3
1307,-99.13667187,19.4261277,3
1308,-99.13637183,19.42601978,3
1309,-99.13650435,19.42625914,3
1310,-99.13670536,19.42599767,3
1311,-99.13671744,19.426362,3
1312,-99.13648341,19.42609713,3
1313,-99.13638853,19.42596469,3
1314,-99.14266893,19.42602994,3
1315,-99.1424,19.42599431,3
1316,-99.14222106,19.42573438,3
1317,-99.1422059,19.42579191,3
1318,-99.14220393,19.42619278,3
1319,-99.14265308,19.42612134,3
1320,-99.14265365,19.42614253,3
1321,-99.14238727,19.42593421,3
1322,-99.1422175,19.42594267,3
1323,-99.14262543,19.42587294,3
1324,-99.14258012,19.42593919,3
1325,-99.16570812,19.43906439,3
1326,-99.16548722,19.43901085,3
1327,-99.16546583,19.43914133,3
1328,-99.16546941,19.43949779,3
1329,-99.1656854,19.43916905,3
1330,-99.16539361,19.43947909,3
1331,-99.16535472,19.43947884,3
1332,-99.15054703,19.43380385,3
1333,-99.15099247,19.43388732,3
1334,-99.15075308,19.43394045,3
1335,-99.15091788,19.43398661,3
1336,-99.15087295,19.43401507,3
1337,-99.15097558,19.43390967,3
1338,-99.15073405,19.4335453,3
1339,-99.15350265,19.43098044,3
1340,-99.15362072,19.43114276,3
1341,-99.15327347,19.43101041,3
1342,-99.15371113,19.43119955,3
1343,-99.15345411,19.4313618,3
1344,-99.15351014,19.43127635,3
1345,-99.15248755,19.43006777,3
1346,-99.15287378,19.42998975,3
1347,-99.15270358,19.42975414,3
1348,-99.15249146,19.43014587,3
1349,-99.15258922,19.42982635,3
1350,-99.15273744,19.42973087,3
1351,-99.15250515,19.4300203,3
1352,-99.15888632,19.43102904,3
1353,-99.15863268,19.43060506,3
1354,-99.15856619,19.43077696,3
1355,-99.15850592,19.43061399,3
1356,-99.1590669,19.43076141,3
1357,-99.15887889,19.43060284,3
1358,-99.15906407,19.43098194,3
1359,-99.15875208,19.43095316,3
1360,-99.15555183,19.42978398,3
1361,-99.15557258,19.42998816,3
1362,-99.15597394,19.42982517,3
1363,-99.15596592,19.42982663,3
1364,-99.15589793,19.43006968,3
1365,-99.15590123,19.4296736,3
1366,-99.15601382,19.43002978,3
1367,-99.15956214,19.4277666,3
1368,-99.15962955,19.4281592,3
1369,-99.15958819,19.42804644,3
1370,-99.15958202,19.42815542,3
1371,-99.15976784,19.42828526,3
1372,-99.15962256,19.42774365,3
1373,-99.15924947,19.42831982,3
1374,-99.15946507,19.42819695,3
1375,-99.15952007,19.42825329,3
1376,-99.15958951,19.42794429,3
1377,-99.15705241,19.42799097,3
1378,-99.15708696,19.42796187,3
1379,-99.15740496,19.42786713,3
1380,-99.15729864,19.42819981,3
1381,-99.15736831,19.42830489,3
1382,-99.15744768,19.42811058,3
1383,-99.15473409,19.42757755,3
1384,-99.15481015,19.42791934,3
1385,-99.15492543,19.42739299,3
1386,-99.15440832,19.42756419,3
1387,-99.15477653,19.42754737,3
1388,-99.15453866,19.4275915,3
1389,-99.1547658,19.42783713,3
1390,-99.15460256,19.42761887,3
1391,-99.15475197,19.42762175,3
1392,-99.15461931,19.42765481,3
1393,-99.15458782,19.42776295,3
1394,-99.15878731,19.42611186,3
1395,-99.15851615,19.42653979,3
1396,-99.15833173,19.42606911,3
1397,-99.15885242,19.42632903,3
1398,-99.15828804,19.42642395,3
1399,-99.15881177,19.42609194,3
1400,-99.15856535,19.42656167,3
1401,-99.16056739,19.42494348,3
1402,-99.16045867,19.42492522,3
1403,-99.16047749,19.42490654,3
1404,-99.16069986,19.42522031,3
1405,-99.16036743,19.42512557,3
1406,-99.14532831,19.42622047,3
1407,-99.14554138,19.42661718,3
1408,-99.14556256,19.42669833,3
1409,-99.14516344,19.42617181,3
1410,-99.14548389,19.4262817,3
1411,-99.14536553,19.42662121,3
1412,-99.14568586,19.42635301,3
1413,-99.1454704,19.4263585,3
1414,-99.14568867,19.42634681,3
1415,-99.15231041,19.42509072,3
1416,-99.152182,19.42479471,3
1417,-99.15247284,19.42482864,3
1418,-99.1519842,19.42500869,3
1419,-99.15227314,19.42531845,3
1420,-99.15229301,19.42510015,3
1421,-99.15215921,19.42483042,3
1422,-99.15205595,19.4251619,3
1423,-99.1524749,19.42523753,3
1424,-99.14938871,19.42330042,3
1425,-99.14954024,19.42352048,3
1426,-99.14925845,19.4233614,3
1427,-99.14968213,19.42358088,3
1428,-99.14946764,19.42316783,3
1429,-99.14958942,19.42341738,3
1430,-99.14935975,19.4233499,3
1431,-99.14974991,19.42341252,3
1432,-99.14961975,19.42333368,3
1433,-99.14968829,19.42335794,3
1434,-99.1495303,19.42310492,3
1435,-99.15515894,19.42537448,3
1436,-99.15520073,19.42548642,3
1437,-99.15510312,19.42534549,3
1438,-99.15544779,19.42568204,3
1439,-99.15528966,19.42564473,3
1440,-99.1555643,19.4252388,3
1441,-99.15525499,19.42561849,3
1442,-99.1555686,19.42516702,3
1443,-99.15543455,19.42532735,3
1444,-99.15530344,19.42536499,3
1445,-99.15508424,19.42539763,3
1446,-99.16136003,19.42339959,3
1447,-99.16098715,19.42339443,3
1448,-99.16153338,19.42291446,3
1449,-99.16096923,19.42320453,3
1450,-99.16120273,19.42346336,3
1451,-99.16109304,19.42318766,3
1452,-99.16133298,19.42291026,3
1453,-99.1614695,19.42289391,3
1454,-99.16144917,19.4231642,3
1455,-99.16127387,19.42310996,3
1456,-99.16142617,19.42330993,3
1457,-99.15756714,19.42427608,3
1458,-99.15765973,19.42406649,3
1459,-99.15731278,19.42408115,3
1460,-99.15743376,19.42394138,3
1461,-99.15721568,19.42423967,3
1462,-99.15718684,19.42417354,3
1463,-99.15732425,19.42422684,3
1464,-99.15756802,19.42392726,3
1465,-99.15763722,19.42445544,3
1466,-99.1600134,19.42333983,3
1467,-99.15983803,19.42317034,3
1468,-99.15946395,19.42314077,3
1469,-99.16003819,19.42324243,3
1470,-99.15964797,19.42314158,3
1471,-99.15995036,19.42334276,3
1472,-99.15973761,19.42311253,3
1473,-99.16227865,19.42141065,3
1474,-99.16244065,19.42120132,3
1475,-99.1624811,19.42149826,3
1476,-99.16215469,19.421493,3
1477,-99.16235393,19.42178096,3
1478,-99.16241484,19.42133424,3
1479,-99.16262763,19.42125935,3
1480,-99.15738992,19.42264778,3
1481,-99.15701295,19.42243015,3
1482,-99.15687755,19.42257638,3
1483,-99.15707938,19.42245115,3
1484,-99.1570829,19.42260183,3
1485,-99.15691972,19.42227974,3
1486,-99.16058203,19.42023042,3
1487,-99.16067895,19.42063779,3
1488,-99.16056332,19.42019154,3
1489,-99.16019494,19.42075769,3
1490,-99.16043819,19.42020489,3
1491,-99.15576094,19.42132436,3
1492,-99.15546115,19.42137924,3
1493,-99.15540009,19.42168764,3
1494,-99.15558216,19.42186443,3
1495,-99.15539855,19.42162268,3
1496,-99.15553994,19.4216213,3
1497,-99.15546081,19.42158633,3
1498,-99.15392091,19.42179416,3
1499,-99.15403546,19.42216943,3
1500,-99.15385136,19.42210256,3
1501,-99.15407056,19.42195543,3
1502,-99.1538152,19.4219081,3
1503,-99.15355662,19.42227921,3
1504,-99.15407224,19.42197967,3
1505,-99.15365595,19.42205191,3
1506,-99.15387773,19.42197407,3
1507,-99.15392327,19.42221461,3
1508,-99.15365476,19.42183743,3
1509,-99.15893604,19.41918782,3
1510,-99.15891094,19.41920359,3
1511,-99.15874274,19.4191099,3
1512,-99.15851378,19.41924821,3
1513,-99.15892791,19.41902187,3
1514,-99.15879233,19.4189376,3
1515,-99.15884748,19.41941767,3
1516,-99.15846261,19.41934235,3
1517,-99.15851061,19.41949619,3
1518,-99.15888356,19.41934478,3
1519,-99.15447036,19.41988689,3
1520,-99.15431884,19.42011467,3
1521,-99.15438661,19.42006515,3
1522,-99.15412839,19.41984923,3
1523,-99.15447283,19.42015109,3
1524,-99.15433806,19.41994094,3
1525,-99.15409054,19.42006458,3
1526,-99.1539549,19.42030925,3
1527,-99.15400646,19.42019793,3
1528,-99.15404855,19.4199268,3
1529,-99.15422521,19.4199457,3
1530,-99.16155051,19.41874713,3
1531,-99.16179397,19.41864706,3
1532,-99.16184814,19.4186366,3
1533,-99.16161545,19.41832379,3
1534,-99.16181406,19.41858701,3
1535,-99.16208588,19.41889712,3
1536,-99.16179034,19.4187174,3
1537,-99.16212862,19.4183174,3
1538,-99.1563869,19.41989811,3
1539,-99.15619665,19.41941938,3
1540,-99.15601786,19.41949613,3
1541,-99.15622981,19.41942026,3
1542,-99.15631927,19.41975672,3
1543,-99.1560088,19.41944682,3
1544,-99.15606121,19.41995722,3
1545,-99.15621451,19.419447,3
1546,-99.15415096,19.41850813,3
1547,-99.15450246,19.41846617,3
1548,-99.15458404,19.4187591,3
1549,-99.15415502,19.41869141,3
1550,-99.15460046,19.41836071,3
1551,-99.15461441,19.41886061,3
1552,-99.15456458,19.41863181,3
1553,-99.16102238,19.41675928,3
1554,-99.16125947,19.41709053,3
1555,-99.16146833,19.41731795,3
1556,-99.16136954,19.41717893,3
1557,-99.16108597,19.41725901,3
1558,-99.16104172,19.41688267,3
1559,-99.1611736,19.41687051,3
1560,-99.15579787,19.41736692,3
1561,-99.15619058,19.41728568,3
1562,-99.15603041,19.41759099,3
1563,-99.15621576,19.41777284,3
1564,-99.15592236,19.41750111,3
1565,-99.15860066,19.41684767,3
1566,-99.15887206,19.4169861,3
1567,-99.15844371,19.41684375,3
1568,-99.15845717,19.41706407,3
1569,-99.15886306,19.41698813,3
1570,-99.15886976,19.41685789,3
1571,-99.15856213,19.41690037,3
1572,-99.15845777,19.41678469,3
1573,-99.15844912,19.41682104,3
1574,-99.16292209,19.41384083,3
1575,-99.16323183,19.41400785,3
1576,-99.16325147,19.41415591,3
1577,-99.16351347,19.41403631,3
1578,-99.16333127,19.41419196,3
1579,-99.16315091,19.41383556,3
1580,-99.16351187,19.41396031,3
1581,-99.16330335,19.41397033,3
1582,-99.16337491,19.41413211,3
1583,-99.15666556,19.41495621,3
1584,-99.15687949,19.41536887,3
1585,-99.15692431,19.41529198,3
1586,-99.15686783,19.41501155,3
1587,-99.15664405,19.41524066,3
1588,-99.1569151,19.41492458,3
1589,-99.15422849,19.41638773,3
1590,-99.15390775,19.41630423,3
1591,-99.15417237,19.41607714,3
1592,-99.15416359,19.41581607,3
1593,-99.15396959,19.41579239,3
1594,-99.15413541,19.41605983,3
1595,-99.15415703,19.41585603,3
1596,-99.15401431,19.41591048,3
1597,-99.15989693,19.41349232,3
1598,-99.16001543,19.41382509,3
1599,-99.15974179,19.41376704,3
1600,-99.15953013,19.41367536,3
1601,-99.15959099,19.41353057,3
1602,-99.15962772,19.41380001,3
1603,-99.16004773,19.41404544,3
1604,-99.15962305,19.41403702,3
1605,-99.16497095,19.41185293,3
1606,-99.16505464,19.41150393,3
1607,-99.16482976,19.41174007,3
1608,-99.16468609,19.4116338,3
1609,-99.16490381,19.41142555,3
1610,-99.16493999,19.41162155,3
1611,-99.16508361,19.41169511,3
1612,-99.1573615,19.41332895,3
1613,-99.15782048,19.41316172,3
1614,-99.15740569,19.4130454,3
1615,-99.15759906,19.41309242,3
1616,-99.15731255,19.4130548,3
1617,-99.15747513,19.41301682,3
1618,-99.15767269,19.41282682,3
1619,-99.1577889,19.41318465,3
1620,-99.15395563,19.41391219,3
1621,-99.15426262,19.41389496,3
1622,-99.15396372,19.41375409,3
1623,-99.15448402,19.4135595,3
1624,-99.1543995,19.41360289,3
1625,-99.15444179,19.41343964,3
1626,-99.15416541,19.41392025,3
1627,-99.15507364,19.41309372,3
1628,-99.15502422,19.41287695,3
1629,-99.15449964,19.41266521,3
1630,-99.15474627,19.41269183,3
1631,-99.15501122,19.41286286,3
1632,-99.15453937,19.41312147,3
1633,-99.15481318,19.41287626,3
1634,-99.15505449,19.41278556,3
1635,-99.15475174,19.41313303,3
1636,-99.15493025,19.41278023,3
1637,-99.15489502,19.41293065,3
1638,-99.16337531,19.41078376,3
1639,-99.16335814,19.41113816,3
1640,-99.16318881,19.41084571,3
1641,-99.16351972,19.41067132,3
1642,-99.16350424,19.41064121,3
1643,-99.16327833,19.41066094,3
1644,-99.16356454,19.411081,3
1645,-99.16345395,19.41093929,3
1646,-99.15978704,19.41141844,3
1647,-99.15975823,19.41114441,3
1648,-99.16017086,19.41149861,3
1649,-99.1597623,19.41159121,3
1650,-99.16021278,19.41146809,3
1651,-99.16025633,19.41131857,3
1652,-99.15974526,19.41147472,3
1653,-99.16013677,19.41131794,3
1654,-99.16640849,19.40994889,3
1655,-99.16644953,19.41005474,3
1656,-99.16626316,19.40978085,3
1657,-99.16607137,19.41012128,3
