Estación,Longitud,Latitud,Cluster
870,-99.16553507,19.4195367,3
871,-99.16465677,19.41917894,3
872,-99.16464874,19.41977328,3
873,-99.13911643,19.4381437,3
874,-99.13945654,19.43764226,3
875,-99.14015678,19.43729903,3
876,-99.1380575,19.43800991,3
877,-99.13887872,19.4373478,3
878,-99.13772765,19.43774418,3
879,-99.1731318,19.41669579,3
880,-99.17310434,19.41586095,3
881,-99.17285398,19.41612131,3
882,-99.17598142,19.41580191,3
883,-99.16726108,19.41747688,3
884,-99.16891346,19.41749668,3
885,-99.16891775,19.41764203,3
886,-99.16852472,19.41790751,3
887,-99.16695582,19.41794646,3
888,-99.16895924,19.41810308,3
889,-99.16628233,19.41763043,3
890,-99.16756769,19.41804833,3
891,-99.16631026,19.41782129,3
892,-99.16720192,19.41781736,3
893,-99.16749967,19.41756335,3
894,-99.1325562,19.43618533,3
895,-99.13452856,19.43567549,3
896,-99.13405896,19.43612021,3
897,-99.13575229,19.43593164,3
898,-99.16081221,19.41796663,3
899,-99.16231149,19.41834278,3
900,-99.16082762,19.41831675,3
901,-99.16001057,19.41884192,3
902,-99.16234379,19.41831768,3
903,-99.16066961,19.41837768,3
904,-99.16390999,19.41891914,3
905,-99.16220786,19.41844761,3
906,-99.16186114,19.41886792,3
907,-99.15971875,19.418045,3
908,-99.16077901,19.41834223,3
909,-99.17285353,19.41635861,3
910,-99.17059988,19.41642524,3
911,-99.17125066,19.41596923,3
912,-99.16959678,19.41706714,3
913,-99.17003867,19.41749614,3
914,-99.1678532,19.41712518,3
915,-99.16858046,19.41681672,3
916,-99.16920254,19.41721214,3
917,-99.16862041,19.41673349,3
918,-99.16955741,19.41668817,3
919,-99.16696855,19.41677808,3
920,-99.16268678,19.41666258,3
921,-99.16433557,19.41629968,3
922,-99.16423772,19.41618848,3
923,-99.1641158,19.41703695,3
924,-99.16491503,19.41650914,3
925,-99.16416994,19.41615794,3
926,-99.16252209,19.4162692,3
927,-99.16192933,19.41651083,3
928,-99.16214651,19.4168463,3
929,-99.1649073,19.41626408,3
930,-99.16428634,19.41688984,3
931,-99.17137645,19.41523758,3
932,-99.17448227,19.41523315,3
933,-99.17414396,19.41524386,3
934,-99.17190458,19.41608546,3
935,-99.17124763,19.41615374,3
936,-99.17313596,19.41545829,3
937,-99.17393494,19.4161023,3
938,-99.17274225,19.41585916,3
939,-99.17453097,19.41597262,3
940,-99.17326209,19.41599236,3
941,-99.17335412,19.41591706,3
942,-99.16750754,19.41509585,3
943,-99.16702402,19.41503895,3
944,-99.16420816,19.41502668,3
945,-99.16465003,19.41541181,3
946,-99.16792442,19.41543875,3
947,-99.16519148,19.41564426,3
948,-99.16769546,19.41572724,3
949,-99.1643632,19.4151122,3
950,-99.16682308,19.41568286,3
951,-99.16714748,19.41500846,3
952,-99.16467464,19.41557509,3
953,-99.17354806,19.41491203,3
954,-99.17233845,19.41464674,3
955,-99.17188007,19.41504842,3
956,-99.16992734,19.41450424,3
957,-99.17318367,19.41489209,3
958,-99.16801266,19.41500627,3
959,-99.16940447,19.41521682,3
960,-99.16663986,19.41494898,3
961,-99.16819551,19.41475904,3
962,-99.16570689,19.41530714,3
963,-99.1688182,19.41486897,3
964,-99.16792578,19.41538378,3
965,-99.16563939,19.4152274,3
966,-99.16798824,19.41485291,3
967,-99.16967333,19.41538066,3
968,-99.16722185,19.41474227,3
969,-99.16387145,19.41416418,3
970,-99.16266034,19.41417583,3
971,-99.16138965,19.41466475,3
972,-99.16261637,19.41428101,3
973,-99.16394249,19.41400274,3
974,-99.16239242,19.41453183,3
975,-99.16487974,19.41471036,3
976,-99.16423254,19.41446519,3
977,-99.16457172,19.41477283,3
978,-99.16162077,19.41416128,3
979,-99.16547181,19.41470386,3
980,-99.13531107,19.43717034,3
981,-99.1344596,19.43781307,3
982,-99.13782411,19.43774612,3
983,-99.13738563,19.43796526,3
984,-99.1344871,19.43812747,3
985,-99.17669183,19.412613,3
986,-99.17497308,19.41299276,3
987,-99.17563239,19.41294361,3
988,-99.17438659,19.41330002,3
989,-99.17428274,19.41244597,3
990,-99.17546553,19.41260086,3
991,-99.17699951,19.41251293,3
992,-99.17411243,19.41285862,3
993,-99.17289321,19.41361609,3
994,-99.1742512,19.41365141,3
995,-99.17119214,19.41313475,3
996,-99.1740514,19.41294461,3
997,-99.17220373,19.41369186,3
998,-99.17099819,19.41366382,3
999,-99.17076269,19.41307912,3
1000,-99.16829901,19.4127287,3
1001,-99.16838571,19.41353003,3
1002,-99.17147135,19.4129377,3
1003,-99.17048399,19.41355349,3
1004,-99.16990757,19.41289407,3
1005,-99.17082574,19.41323758,3
1006,-99.17213694,19.41349672,3
1007,-99.17001106,19.41319506,3
1008,-99.17024328,19.41308763,3
1009,-99.1664835,19.41187892,3
1010,-99.16535058,19.41271488,3
1011,-99.1659964,19.41249129,3
1012,-99.16462398,19.4125153,3
1013,-99.16474284,19.41201464,3
1014,-99.16275903,19.41194055,3
1015,-99.16505257,19.4131478,3
1016,-99.16410611,19.41286245,3
1017,-99.16501351,19.41282741,3
1018,-99.16493154,19.41312534,3
1019,-99.16704371,19.41255661,3
1020,-99.1667262,19.4131571,3
1021,-99.16379557,19.41313372,3
1022,-99.16441596,19.41278573,3
1023,-99.16468963,19.41274265,3
1024,-99.16671941,19.41312709,3
1025,-99.16383926,19.41267539,3
1026,-99.16823669,19.41263816,3
1027,-99.16914693,19.4128756,3
1028,-99.1682329,19.41261952,3
1029,-99.16654647,19.41286507,3
1030,-99.16851977,19.41278105,3
1031,-99.16926431,19.41289727,3
1032,-99.16924706,19.41334034,3
1033,-99.16857028,19.41322427,3
1034,-99.16735422,19.41256747,3
1035,-99.16580557,19.41274373,3
1036,-99.16683915,19.41273927,3
1037,-99.17432932,19.41098831,3
1038,-99.17666213,19.41148529,3
1039,-99.17366497,19.41096914,3
1040,-99.17492247,19.41188482,3
1041,-99.1777482,19.41119695,3
1042,-99.17802949,19.41144575,3
1043,-99.17409771,19.41178199,3
1044,-99.17584114,19.41179097,3
1045,-99.17394702,19.41182804,3
1046,-99.1704017,19.41205742,3
1047,-99.17118465,19.41205333,3
1048,-99.1720307,19.41168993,3
1049,-99.1707063,19.41143114,3
1050,-99.17099631,19.41167544,3
1051,-99.16968261,19.41214579,3
1052,-99.17130674,19.41209533,3
1053,-99.17048593,19.41141302,3
1054,-99.17037095,19.4120271,3
1055,-99.17223256,19.4118819,3
1056,-99.16921746,19.41162281,3
1057,-99.16781554,19.41232274,3
1058,-99.1669684,19.41196291,3
1059,-99.167704,19.41163634,3
1060,-99.16784714,19.41169045,3
1061,-99.1678885,19.41228437,3
1062,-99.17083502,19.4114184,3
1063,-99.16845061,19.4116478,3
1064,-99.17477831,19.41069847,3
1065,-99.17354057,19.41000116,3
1066,-99.17145829,19.41012946,3
1067,-99.17365012,19.41062355,3
1068,-99.16765739,19.41102195,3
1069,-99.164671,19.41137111,3
1070,-99.16463201,19.41068688,3
1071,-99.16657203,19.41136711,3
1072,-99.16689761,19.41134986,3
1073,-99.16634542,19.41088761,3
1074,-99.1749949,19.40860071,3
1075,-99.17533277,19.40778499,3
1076,-99.17313023,19.40791263,3
1077,-99.17649509,19.40825734,3
1078,-99.1717387,19.40920582,3
1079,-99.17478987,19.40891965,3
1080,-99.17340832,19.40928058,3
1081,-99.17395812,19.40862904,3
1082,-99.17438344,19.40852884,3
1083,-99.17509078,19.40920726,3
1084,-99.1719889,19.40902849,3
1085,-99.1739105,19.40866701,3
1086,-99.17481226,19.40874535,3
1087,-99.17554348,19.40909187,3
1088,-99.17423599,19.4091449,3
1089,-99.17085899,19.40890662,3
1090,-99.17097927,19.40946397,3
1091,-99.17201216,19.40903141,3
1092,-99.17159681,19.40890503,3
1093,-99.16959205,19.40855739,3
1094,-99.17097792,19.40877852,3
1095,-99.1719838,19.40939822,3
1096,-99.17180953,19.4093208,3
1097,-99.16779443,19.40868533,3
1098,-99.16710695,19.40921565,3
1099,-99.1667501,19.40831619,3
1100,-99.16652931,19.40884897,3
1101,-99.17014192,19.40843869,3
1102,-99.17032706,19.40878615,3
1103,-99.16758061,19.40913982,3
1104,-99.16943151,19.40835482,3
1105,-99.17045479,19.40846575,3
1106,-99.16932521,19.40849305,3
1107,-99.16733247,19.40845867,3
1108,-99.16689364,19.40975445,3
1109,-99.16599625,19.4097377,3
1110,-99.16399427,19.4098285,3
1111,-99.16566088,19.40998038,3
1112,-99.16290274,19.40962768,3
1113,-99.16265351,19.40923583,3
1114,-99.16654121,19.40923232,3
1115,-99.16388549,19.40982722,3
1116,-99.14194416,19.43463218,3
1117,-99.14131444,19.43478523,3
1118,-99.14004565,19.43492462,3
1119,-99.16788052,19.40747877,3
1120,-99.16880403,19.40828471,3
1121,-99.17037316,19.40801194,3
1122,-99.16894963,19.40823213,3
1123,-99.16785778,19.40901432,3
1124,-99.16739227,19.40834826,3
1125,-99.1656167,19.4085824,3
1126,-99.16480228,19.4085932,3
1127,-99.16503296,19.4082,3
1128,-99.16401902,19.40853583,3
1129,-99.16087121,19.43571842,3
1130,-99.16084058,19.43624688,3
1131,-99.15829134,19.43599765,3
1132,-99.1582134,19.43614236,3
1133,-99.15668498,19.43436799,3
1134,-99.15549232,19.43424289,3
1135,-99.15440928,19.43418775,3
1136,-99.15418793,19.43385891,3
1137,-99.15313062,19.43415204,3
1138,-99.15645733,19.43430396,3
1139,-99.13600059,19.43305462,3
1140,-99.13559744,19.43356255,3
1141,-99.13679603,19.43362412,3
1142,-99.13414601,19.43360533,3
1143,-99.13731111,19.43310556,3
1144,-99.13421005,19.4337822,3
1145,-99.13606298,19.43299225,3
1146,-99.13376083,19.43505199,3
1147,-99.12947647,19.43528834,3
1148,-99.13204524,19.43539317,3
1149,-99.13179926,19.43557238,3
1150,-99.13225516,19.43665188,3
1151,-99.12943941,19.4368549,3
1152,-99.12799252,19.43628899,3
1153,-99.13043579,19.43286636,3
1154,-99.12996953,19.43308084,3
1155,-99.1305827,19.43358061,3
1156,-99.12724536,19.43361158,3
1157,-99.12853055,19.43346937,3
1158,-99.12903575,19.43353573,3
1159,-99.12865261,19.43324487,3
1160,-99.12879897,19.4336463,3
1161,-99.13314526,19.43864401,3
1162,-99.13558058,19.43909546,3
1163,-99.13324752,19.43859674,3
1164,-99.1332754,19.4392597,3
1165,-99.13508147,19.4391081,3
1166,-99.13315296,19.43929246,3
1167,-99.12740574,19.43832563,3
1168,-99.12801099,19.43837088,3
1169,-99.1294858,19.43834746,3
1170,-99.12972028,19.437958,3
1171,-99.12611943,19.43835308,3
1172,-99.12792538,19.43805261,3
1173,-99.13092624,19.43813427,3
1174,-99.13309534,19.43826474,3
1175,-99.12892218,19.43813998,3
1176,-99.1308534,19.43811364,3
1177,-99.13215822,19.4384835,3
1178,-99.12956944,19.43819626,3
1179,-99.13187319,19.43863085,3
1180,-99.1312026,19.4384861,3
1181,-99.13303251,19.43831926,3
1182,-99.12995881,19.4386976,3
1183,-99.13092367,19.43854512,3
1184,-99.12734778,19.43491105,3
1185,-99.12646545,19.43564784,3
1186,-99.12938893,19.43562146,3
1187,-99.12519882,19.43555097,3
1188,-99.12928857,19.435757,3
1189,-99.12808088,19.43532021,3
1190,-99.12661793,19.43502364,3
1191,-99.1316086,19.43243667,3
1192,-99.12852597,19.43244123,3
1193,-99.12789819,19.43262486,3
1194,-99.12850133,19.43213222,3
1195,-99.13187944,19.43225217,3
1196,-99.13992208,19.43181096,3
1197,-99.13849199,19.43220473,3
1198,-99.14025784,19.43247229,3
1199,-99.13974188,19.43225602,3
1200,-99.13988013,19.43220803,3
1201,-99.14075948,19.43230748,3
1202,-99.13736472,19.43219078,3
1203,-99.13695268,19.43170378,3
1204,-99.13825107,19.43227704,3
1205,-99.13710906,19.43174839,3
1206,-99.13686482,19.43234346,3
1207,-99.12851486,19.43091964,3
1208,-99.12911328,19.43095936,3
1209,-99.13121344,19.43110087,3
1210,-99.12803587,19.43025455,3
1211,-99.12825168,19.43116628,3
1212,-99.12930131,19.4309198,3
1213,-99.12963405,19.43109151,3
1214,-99.12718522,19.4311071,3
1215,-99.14355097,19.43199143,3
1216,-99.14413482,19.43130618,3
1217,-99.14472817,19.43225484,3
1218,-99.14369981,19.43194916,3
1219,-99.14517038,19.43155073,3
1220,-99.14462635,19.43203979,3
1221,-99.14349889,19.43189004,3
1222,-99.14387405,19.43209389,3
1223,-99.14430585,19.43213623,3
1224,-99.14366627,19.43166752,3
1225,-99.14660073,19.43195119,3
1226,-99.14135645,19.43112461,3
1227,-99.14132637,19.43168537,3
1228,-99.1438654,19.43113023,3
1229,-99.14083245,19.43177223,3
1230,-99.14386209,19.43158645,3
1231,-99.1422231,19.43141585,3
1232,-99.14176374,19.4318732,3
1233,-99.14060257,19.43105212,3
1234,-99.14037733,19.43168282,3
1235,-99.1315373,19.42971225,3
1236,-99.12931558,19.42968729,3
1237,-99.12859135,19.43027123,3
1238,-99.12958509,19.43044211,3
1239,-99.1301461,19.4299578,3
1240,-99.1311657,19.42979677,3
1241,-99.12859518,19.42970706,3
1242,-99.12993385,19.42970052,3
1243,-99.13095146,19.42992569,3
1244,-99.13282648,19.43002189,3
1245,-99.13269513,19.43021656,3
1246,-99.13284835,19.42983121,3
1247,-99.13323084,19.42966697,3
1248,-99.13355802,19.4303292,3
1249,-99.1301884,19.42970593,3
1250,-99.13064288,19.43006212,3
1251,-99.1303568,19.42973106,3
1252,-99.13501967,19.42999455,3
1253,-99.13706446,19.42958177,3
1254,-99.13687184,19.42955486,3
1255,-99.13711764,19.43018076,3
1256,-99.16286756,19.44305181,3
1257,-99.16053113,19.44282618,3
1258,-99.16085736,19.44298428,3
1259,-99.16147325,19.44312494,3
1260,-99.16187704,19.44298874,3
1261,-99.16154666,19.44296741,3
1262,-99.16036234,19.44274507,3
1263,-99.16320143,19.44283708,3
1264,-99.13131958,19.42896502,3
1265,-99.13318186,19.42899309,3
1266,-99.13178135,19.42840536,3
1267,-99.13320555,19.42819166,3
1268,-99.13102483,19.42871239,3
1269,-99.13163143,19.42828395,3
1270,-99.13143953,19.42799577,3
1271,-99.13166024,19.42830175,3
1272,-99.13065185,19.42823009,3
1273,-99.13277309,19.42864349,3
1274,-99.13205192,19.42793244,3
1275,-99.13113001,19.427983,3
1276,-99.1290242,19.42756171,3
1277,-99.1296968,19.42813612,3
1278,-99.12958149,19.42756804,3
1279,-99.13003816,19.42781246,3
1280,-99.12908237,19.42776078,3
1281,-99.13038283,19.42806755,3
1282,-99.13130419,19.42755163,3
1283,-99.14625247,19.42869651,3
1284,-99.14817999,19.42895128,3
1285,-99.14614348,19.42882454,3
1286,-99.14591139,19.42854163,3
1287,-99.14504994,19.42842274,3
1288,-99.14414797,19.42845238,3
1289,-99.14636515,19.42930114,3
1290,-99.14619213,19.42851992,3
1291,-99.14789482,19.42881026,3
1292,-99.14747497,19.42856023,3
1293,-99.14708273,19.42834004,3
1294,-99.14473136,19.42861352,3
1295,-99.14780257,19.42919933,3
1296,-99.14639465,19.42912972,3
1297,-99.14503938,19.42924316,3
1298,-99.1437702,19.42903359,3
1299,-99.14618291,19.42928653,3
1300,-99.1463731,19.42901024,3
1301,-99.14632272,19.42918933,3
1302,-99.14496983,19.42917577,3
1303,-99.14460474,19.42902394,3
1304,-99.14770665,19.42888995,3
1305,-99.13354972,19.42704263,3
1306,-99.13272668,19.42641103,3
1307,-99.13468563,19.42662143,3
1308,-99.13161596,19.42648537,3
1309,-99.13154581,19.42637411,3
1310,-99.13494651,19.42679382,3
1311,-99.13304599,19.42649888,3
1312,-99.13515366,19.42718274,3
1313,-99.13207518,19.42701229,3
1314,-99.14115475,19.42628696,3
1315,-99.14119959,19.42617282,3
1316,-99.13802688,19.42712471,3
1317,-99.14037655,19.42625985,3
1318,-99.13905573,19.42654822,3
1319,-99.14009692,19.42654019,3
1320,-99.13853395,19.42647498,3
1321,-99.13928957,19.42675794,3
1322,-99.13914653,19.42647896,3
1323,-99.13761653,19.42686801,3
1324,-99.13814149,19.42623303,3
1325,-99.16109565,19.43967845,3
1326,-99.16060452,19.4394963,3
1327,-99.1606055,19.43954621,3
1328,-99.16161351,19.43997779,3
1329,-99.16474626,19.43981167,3
1330,-99.16191269,19.43992908,3
1331,-99.16251883,19.43938049,3
1332,-99.14873418,19.43405309,3
1333,-99.14593058,19.43468473,3
1334,-99.14643378,19.43410509,3
1335,-99.14938041,19.43481038,3
1336,-99.14896807,19.43457797,3
1337,-99.14925654,19.4343506,3
1338,-99.149954,19.43396677,3
1339,-99.15277988,19.43197263,3
1340,-99.1512403,19.43164777,3
1341,-99.14844817,19.43166769,3
1342,-99.15154829,19.43201908,3
1343,-99.1523474,19.43175647,3
1344,-99.14982591,19.43174266,3
1345,-99.15211019,19.43075975,3
1346,-99.15057687,19.4302825,3
1347,-99.14796828,19.43043195,3
1348,-99.15134308,19.43048537,3
1349,-99.14789944,19.43051755,3
1350,-99.14979,19.43009231,3
1351,-99.15089586,19.43039284,3
1352,-99.15557645,19.43121031,3
1353,-99.15375197,19.4319026,3
1354,-99.15572931,19.43150933,3
1355,-99.15613698,19.43141811,3
1356,-99.15458643,19.43098546,3
1357,-99.15456301,19.43177486,3
1358,-99.15615115,19.43175212,3
1359,-99.15718825,19.43100126,3
1360,-99.15379755,19.43073482,3
1361,-99.1511438,19.43047976,3
1362,-99.15241669,19.43041628,3
1363,-99.15145808,19.43041609,3
1364,-99.15141067,19.43023952,3
1365,-99.15341143,19.43079351,3
1366,-99.1546877,19.43018997,3
1367,-99.15613209,19.42837529,3
1368,-99.15873853,19.42871216,3
1369,-99.15738111,19.42872762,3
1370,-99.15655956,19.42824616,3
1371,-99.15495714,19.42872114,3
1372,-99.1550763,19.42869475,3
1373,-99.15860853,19.42829234,3
1374,-99.15685906,19.4288997,3
1375,-99.15536991,19.42815681,3
1376,-99.15782442,19.42902553,3
1377,-99.15579529,19.42838151,3
1378,-99.1523415,19.42848559,3
1379,-99.15263702,19.42875347,3
1380,-99.1538925,19.42842715,3
1381,-99.15561094,19.42843585,3
1382,-99.15546951,19.42890818,3
1383,-99.15113481,19.42857268,3
1384,-99.15192221,19.42807895,3
1385,-99.15369391,19.4285324,3
1386,-99.15339169,19.42835186,3
1387,-99.15233054,19.42825397,3
1388,-99.15198143,19.42824175,3
1389,-99.15402,19.42789852,3
1390,-99.15076776,19.4282147,3
1391,-99.15185825,19.42877391,3
1392,-99.14965287,19.42792197,3
1393,-99.15377047,19.42841157,3
1394,-99.15756026,19.42662681,3
1395,-99.1549881,19.42693919,3
1396,-99.1555279,19.42643722,3
1397,-99.15789789,19.42704659,3
1398,-99.1550675,19.42741641,3
1399,-99.15558633,19.42734659,3
1400,-99.1551742,19.42673996,3
1401,-99.15669932,19.42586663,3
1402,-99.1593664,19.42553651,3
1403,-99.15676955,19.42585441,3
1404,-99.15871307,19.4257585,3
1405,-99.1575261,19.42578502,3
1406,-99.1431575,19.42661647,3
1407,-99.1408658,19.42711603,3
1408,-99.14334948,19.42689289,3
1409,-99.14197559,19.42696659,3
1410,-99.14412237,19.42726574,3
1411,-99.14375048,19.42710836,3
1412,-99.14444764,19.4267255,3
1413,-99.14096521,19.42660344,3
1414,-99.1408282,19.42664263,3
1415,-99.15136523,19.42593041,3
1416,-99.15017147,19.42575685,3
1417,-99.15087569,19.42572982,3
1418,-99.14789241,19.42552999,3
1419,-99.15057225,19.42518593,3
1420,-99.15027873,19.42604733,3
1421,-99.14718272,19.42615163,3
1422,-99.14776807,19.42564975,3
1423,-99.14790083,19.42541612,3
1424,-99.14667714,19.42373142,3
1425,-99.14710283,19.42363364,3
1426,-99.14760693,19.42359759,3
1427,-99.14787467,19.42353362,3
1428,-99.14771828,19.42402924,3
1429,-99.14782569,19.42363164,3
1430,-99.14842439,19.42398414,3
1431,-99.14725931,19.42432751,3
1432,-99.14656287,19.42385202,3
1433,-99.14651991,19.42392103,3
1434,-99.1478696,19.42412393,3
1435,-99.15262577,19.42588872,3
1436,-99.15381247,19.42574838,3
1437,-99.15163119,19.42607099,3
1438,-99.15279627,19.42582513,3
1439,-99.15262059,19.42578122,3
1440,-99.15308138,19.42576655,3
1441,-99.15148994,19.42629832,3
1442,-99.15426556,19.42613861,3
1443,-99.15068637,19.4256663,3
1444,-99.15391394,19.42588493,3
1445,-99.15023819,19.42556963,3
1446,-99.15984891,19.42364403,3
1447,-99.1578238,19.42334588,3
1448,-99.15796328,19.42404143,3
1449,-99.15903437,19.42418307,3
1450,-99.16030798,19.42420304,3
1451,-99.15619571,19.42362341,3
1452,-99.15734922,19.42412647,3
1453,-99.15739025,19.42334167,3
1454,-99.15696946,19.4236602,3
1455,-99.1598437,19.42410168,3
1456,-99.1570276,19.42363112,3
1457,-99.15570464,19.42444918,3
1458,-99.15592898,19.42498658,3
1459,-99.15367496,19.42496118,3
1460,-99.15549205,19.42458197,3
1461,-99.15455721,19.4245012,3
1462,-99.15257212,19.42450152,3
1463,-99.15282991,19.42441991,3
1464,-99.15363161,19.42454364,3
1465,-99.15275406,19.42448389,3
1466,-99.15542373,19.42393457,3
1467,-99.15820733,19.42375734,3
1468,-99.15478596,19.42347711,3
1469,-99.1577583,19.4238564,3
1470,-99.1562837,19.42333521,3
1471,-99.15807593,19.42376313,3
1472,-99.15586349,19.42346264,3
1473,-99.15982224,19.42208668,3
1474,-99.15797118,19.42259597,3
1475,-99.15956303,19.42212201,3
1476,-99.16175182,19.42164607,3
1477,-99.16136164,19.42180462,3
1478,-99.15926237,19.42198511,3
1479,-99.15976756,19.42175134,3
1480,-99.1529794,19.42304366,3
1481,-99.15599729,19.42336788,3
1482,-99.15452313,19.42293216,3
1483,-99.15361324,19.42297627,3
1484,-99.15391902,19.42306072,3
1485,-99.15539072,19.42281593,3
1486,-99.15610711,19.42156491,3
1487,-99.15780703,19.42092204,3
1488,-99.15898385,19.4212968,3
1489,-99.15762965,19.42114914,3
1490,-99.15785972,19.42074073,3
1491,-99.15333325,19.42205056,3
1492,-99.15316291,19.42250964,3
1493,-99.15384155,19.42180995,3
1494,-99.15233161,19.42213933,3
1495,-99.15452211,19.42261204,3
1496,-99.15213165,19.42265427,3
1497,-99.15481686,19.42236942,3
1498,-99.15275618,19.42230363,3
1499,-99.15135064,19.42277643,3
1500,-99.15033689,19.42254401,3
1501,-99.14988237,19.42312463,3
1502,-99.14931084,19.42242184,3
1503,-99.15296187,19.42255525,3
1504,-99.15118394,19.42301255,3
1505,-99.15242769,19.42243478,3
1506,-99.15290254,19.42246773,3
1507,-99.14880761,19.42266074,3
1508,-99.14945479,19.42271563,3
1509,-99.15803586,19.42006252,3
1510,-99.15684263,19.41953952,3
1511,-99.15643819,19.41975995,3
1512,-99.15749508,19.41977937,3
1513,-99.1567461,19.41967084,3
1514,-99.15409878,19.4201364,3
1515,-99.15370376,19.4202442,3
1516,-99.15675238,19.41934917,3
1517,-99.15537973,19.41985221,3
1518,-99.15735749,19.41955282,3
1519,-99.15187557,19.42101815,3
1520,-99.15016324,19.42109525,3
1521,-99.15044508,19.42119291,3
1522,-99.15145944,19.42122359,3
1523,-99.15303998,19.42055454,3
1524,-99.15159808,19.420498,3
1525,-99.15350304,19.42096388,3
1526,-99.15187398,19.4206395,3
1527,-99.15225273,19.42115079,3
1528,-99.15257812,19.4208426,3
1529,-99.14995841,19.42071428,3
1530,-99.16033923,19.41941724,3
1531,-99.15908501,19.41928244,3
1532,-99.15750072,19.41944822,3
1533,-99.15805395,19.41911061,3
1534,-99.15850413,19.41895142,3
1535,-99.15738666,19.4192322,3
1536,-99.15748192,19.41921329,3
1537,-99.15983301,19.41951603,3
1538,-99.15195094,19.42006431,3
1539,-99.15401765,19.41999749,3
1540,-99.15279212,19.42023256,3
1541,-99.15542454,19.42025032,3
1542,-99.15240656,19.4206052,3
1543,-99.15214877,19.42057813,3
1544,-99.15486503,19.4206063,3
1545,-99.15416439,19.41978389,3
1546,-99.1523091,19.41878661,3
1547,-99.14963328,19.41951165,3
1548,-99.1497635,19.41879076,3
1549,-99.14998604,19.41888075,3
1550,-99.15025391,19.41961179,3
1551,-99.1493574,19.41911979,3
1552,-99.15192532,19.41886061,3
1553,-99.15672355,19.41809989,3
1554,-99.15899578,19.41758297,3
1555,-99.15622622,19.41741386,3
1556,-99.15898261,19.41778053,3
1557,-99.15785818,19.4178583,3
1558,-99.1569525,19.41762016,3
1559,-99.15893874,19.41760913,3
1560,-99.15195749,19.41779679,3
1561,-99.15345763,19.41851371,3
1562,-99.15531385,19.41774935,3
1563,-99.15314358,19.41841762,3
1564,-99.15201275,19.41820763,3
1565,-99.15686087,19.41779137,3
1566,-99.1545258,19.41716843,3
1567,-99.15565931,19.41728252,3
1568,-99.15785166,19.41757927,3
1569,-99.15457501,19.41744954,3
1570,-99.15594313,19.41731604,3
1571,-99.15365656,19.41713676,3
1572,-99.15539548,19.41764154,3
1573,-99.15679291,19.41694584,3
1574,-99.16165134,19.41455261,3
1575,-99.15860324,19.41484661,3
1576,-99.1611656,19.41449225,3
1577,-99.15872007,19.41425806,3
1578,-99.15992742,19.41492746,3
1579,-99.16244337,19.41469625,3
1580,-99.1611669,19.41467829,3
1581,-99.16177562,19.41443626,3
1582,-99.16211042,19.41512211,3
1583,-99.15371264,19.41556931,3
1584,-99.15603962,19.41566177,3
1585,-99.15409328,19.41544766,3
1586,-99.15188193,19.41594353,3
1587,-99.15591509,19.41543066,3
1588,-99.15389811,19.4155728,3
1589,-99.14983869,19.41623912,3
1590,-99.15070581,19.41708682,3
1591,-99.15104284,19.41692793,3
1592,-99.14922064,19.41718019,3
1593,-99.15169021,19.41704685,3
1594,-99.14990785,19.41642382,3
1595,-99.15212137,19.41647957,3
1596,-99.15310163,19.41654996,3
1597,-99.15536551,19.41459318,3
1598,-99.15547203,19.41483888,3
1599,-99.15765525,19.4147736,3
1600,-99.1574639,19.41452271,3
1601,-99.15486687,19.41396851,3
1602,-99.15779966,19.4138605,3
1603,-99.15772294,19.41407227,3
1604,-99.1574718,19.41386915,3
1605,-99.16300225,19.41187005,3
1606,-99.16169935,19.41208818,3
1607,-99.16004548,19.4123755,3
1608,-99.16336829,19.41181418,3
1609,-99.16148356,19.41226351,3
1610,-99.16301672,19.41272774,3
1611,-99.16061876,19.41206372,3
1612,-99.15377216,19.41346668,3
1613,-99.15424293,19.41399938,3
1614,-99.15344954,19.41391865,3
1615,-99.15579896,19.41418169,3
1616,-99.15349995,19.41331946,3
1617,-99.15301657,19.41347499,3
1618,-99.15647328,19.41346902,3
1619,-99.15608949,19.41330268,3
1620,-99.14968733,19.41395935,3
1621,-99.15091074,19.41407666,3
1622,-99.14934472,19.41419188,3
1623,-99.15140137,19.41454269,3
1624,-99.15317141,19.41452065,3
1625,-99.15281232,19.41408209,3
1626,-99.14980693,19.41390054,3
1627,-99.15188789,19.41397728,3
1628,-99.1538475,19.41345738,3
1629,-99.15192226,19.41350742,3
1630,-99.15110376,19.41342745,3
1631,-99.15418254,19.41305163,3
1632,-99.15218719,19.41333449,3
1633,-99.15096198,19.41345495,3
1634,-99.15158561,19.41346599,3
1635,-99.15187102,19.41339831,3
1636,-99.14981214,19.41377378,3
1637,-99.15365602,19.41320945,3
1638,-99.15894145,19.41112518,3
1639,-99.16009066,19.41130753,3
1640,-99.16142225,19.41116725,3
1641,-99.16276233,19.41128404,3
1642,-99.16103398,19.41135267,3
1643,-99.16065814,19.41161276,3
1644,-99.15870082,19.41171897,3
1645,-99.16037958,19.41098807,3
1646,-99.158843,19.41174027,3
1647,-99.15547076,19.412135,3
1648,-99.15869607,19.41196233,3
1649,-99.15895535,19.41252737,3
1650,-99.15710132,19.41167971,3
1651,-99.15630173,19.41243933,3
1652,-99.15799459,19.41243121,3
1653,-99.15859495,19.4116883,3
